GeneSet	NGenes	Correlation	Direction	PValue	FDR
GO_DNA_METABOLIC_PROCESS	13	0.154368067304094	Down	0.801718133740635	0.961413490478288
GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT	3	-0.125306782497273	Down	0.802663566417802	0.961413490478288
GO_REGULATION_OF_ANION_TRANSPORT	3	-0.125306782497273	Down	0.802663566417802	0.961413490478288
GO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	5	0.247491389541653	Down	0.804965863584549	0.961413490478288
GO_CHROMOSOME_SEGREGATION	4	-0.261328812942869	Down	0.806918311952921	0.961413490478288
GO_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	3	-0.443984489606804	Up	0.807781788424831	0.961413490478288
GO_PEPTIDE_BIOSYNTHETIC_PROCESS	13	0.093194967730082	Up	0.807832796990464	0.961413490478288
GO_PROTEIN_LOCALIZATION_TO_MEMBRANE	9	0.018288974877945	Up	0.808218965516929	0.961413490478288
GO_CELL_LEADING_EDGE	6	-0.114476377319567	Up	0.808897617597694	0.961413490478288
GO_REGULATION_OF_CHROMATIN_ORGANIZATION	4	-0.29961583866697	Up	0.809069311878367	0.961413490478288
GO_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	6	-0.0527253481529735	Down	0.80943554882765	0.961413490478288
GO_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	3	-0.319897203715608	Up	0.810904645570791	0.961413490478288
GO_ZYMOGEN_ACTIVATION	3	-0.481426612880264	Up	0.811053464474508	0.961413490478288
GO_MUSCLE_STRUCTURE_DEVELOPMENT	10	0.0403156560483902	Down	0.811123565529958	0.961413490478288
HALLMARK_APICAL_JUNCTION	3	-0.373970312303537	Down	0.81246189397835	0.9616895887907
GO_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	5	0.0542513472482346	Down	0.814802978517977	0.962102753470095
GO_CHEMICAL_HOMEOSTASIS	9	-0.0780122515766436	Up	0.815022677364896	0.962102753470095
GO_NUCLEAR_TRANSPORT	6	0.0147818116036691	Up	0.819705029275331	0.966318936950593
GO_MUSCLE_SYSTEM_PROCESS	3	-0.341970518030131	Down	0.823950375291051	0.967910044256826
GO_PROTEIN_CATABOLIC_PROCESS	10	-0.0452762437038862	Up	0.824037877176478	0.967910044256826
GO_EXTRACELLULAR_MATRIX	4	0.16277828244652	Down	0.825694318008688	0.967910044256826
GO_PROTEIN_KINASE_ACTIVITY	5	-0.0622781611553853	Down	0.827652346458871	0.967910044256826
GO_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	5	-0.0622781611553853	Down	0.827652346458871	0.967910044256826
GO_CELLULAR_RESPONSE_TO_STARVATION	6	-0.118735575277451	Down	0.8277299688817	0.967910044256826
GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	10	0.0362269859055171	Up	0.833835200790093	0.968621008446012
GO_CELLULAR_RESPONSE_TO_HEAT	3	-0.0106970005319352	Up	0.833845063228555	0.968621008446012
GO_RESPONSE_TO_HEAT	3	-0.0106970005319352	Up	0.833845063228555	0.968621008446012
GO_RESPONSE_TO_TEMPERATURE_STIMULUS	3	-0.0106970005319352	Up	0.833845063228555	0.968621008446012
GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	10	-0.0823453481943932	Up	0.833904753248348	0.968621008446012
GO_POSITIVE_REGULATION_OF_LOCOMOTION	4	0.0852666425742301	Down	0.839885724033127	0.974267439878427
GO_FATTY_ACID_METABOLIC_PROCESS	6	-0.127639511961062	Up	0.842253973880353	0.975713658157
GO_RESPONSE_TO_LIPID	10	-0.0184312243864895	Down	0.844119253917912	0.97657413684652
GO_ENZYME_ACTIVATOR_ACTIVITY	13	0.00658510769060781	Up	0.848395101656898	0.980176129986893
GO_REGULATION_OF_SYMBIOSIS_ENCOMPASSING_MUTUALISM_THROUGH_PARASITISM	4	-0.0675577270943257	Down	0.849485979321974	0.980176129986893
GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION	21	-0.03608954010085	Up	0.851209107728444	0.980709785376872
GO_REGULATION_OF_CELL_MORPHOGENESIS	5	-0.0984252915374668	Down	0.852858021517643	0.980709785376872
GO_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	4	-0.27700771423286	Up	0.853330238540566	0.980709785376872
GO_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	4	-0.034948051197375	Down	0.85878509027795	0.984828579955518
GO_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION	3	-0.105144266748234	Up	0.859178036995676	0.984828579955518
GO_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	5	0.020261763002024	Up	0.860793618245228	0.985382168254406
GO_APOPTOTIC_SIGNALING_PATHWAY	10	-0.030729797883677	Up	0.865270428230579	0.985861413096995
GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	6	0.803262839111407	Up	0.867484764851071	0.985861413096995
GO_CALCIUM_ION_BINDING	4	0.147078346447336	Down	0.873069437381847	0.985861413096995
GO_GTPASE_REGULATOR_ACTIVITY	10	0.128331272994035	Up	0.873299441188768	0.985861413096995
GO_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY	10	0.128331272994035	Up	0.873299441188768	0.985861413096995
GO_ION_TRANSPORT	7	0.276551921209954	Up	0.875666188532136	0.985861413096995
GO_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	3	0.360724176752211	Down	0.880132369859538	0.985861413096995
GO_REGULATION_OF_RESPONSE_TO_STRESS	17	-0.00889661675427501	Down	0.882133701560697	0.985861413096995
GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	20	0.0286479990471675	Up	0.882569106032505	0.985861413096995
GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	19	-0.0340995179801493	Up	0.883567058025093	0.985861413096995
GO_CELLULAR_LIPID_CATABOLIC_PROCESS	3	-0.443865516709932	Down	0.88356834065095	0.985861413096995
GO_MALE_GAMETE_GENERATION	7	-0.0795370255610794	Up	0.88505522958969	0.985861413096995
GO_SEXUAL_REPRODUCTION	10	-0.0964263469967895	Up	0.88579579545126	0.985861413096995
GO_PROTEIN_MATURATION	8	-0.0953340479078947	Up	0.885812791436296	0.985861413096995
GO_REGULATION_OF_BINDING	5	0.41994356264719	Up	0.886315538107627	0.985861413096995
GO_WOUND_HEALING	8	0.0920383901295627	Down	0.887173409726189	0.985861413096995
GO_TRANSCRIPTION_FACTOR_BINDING	7	-0.045855809792419	Down	0.888532767984681	0.985861413096995
GO_ANATOMICAL_STRUCTURE_HOMEOSTASIS	3	-0.076199990713255	Up	0.892102297280898	0.985861413096995
GO_ORGANELLE_ASSEMBLY	12	-0.0383002968110892	Down	0.89336091955583	0.985861413096995
GO_NUCLEAR_EXPORT	5	0.0562960684499474	Up	0.894343526129115	0.985861413096995
GO_TUBE_MORPHOGENESIS	5	-0.0143439894452475	Up	0.894966413547248	0.985861413096995
GO_OUTER_MEMBRANE	3	-0.331725572762136	Up	0.895965377377871	0.985861413096995
GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ACYL_GROUPS	7	-0.103682824788392	Down	0.897748658229172	0.985861413096995
GO_CIRCULATORY_SYSTEM_PROCESS	3	-0.365907337527138	Up	0.899889793869942	0.985861413096995
GO_REGULATION_OF_EXOCYTOSIS	3	-0.365907337527138	Up	0.899889793869942	0.985861413096995
GO_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	3	-0.365907337527138	Up	0.899889793869942	0.985861413096995
GO_MITOCHONDRIAL_PART	11	0.0485165883691197	Down	0.900285226733858	0.985861413096995
GO_REGULATION_OF_GTPASE_ACTIVITY	12	0.0684524668513248	Up	0.900307781961131	0.985861413096995
GO_MITOTIC_SISTER_CHROMATID_SEGREGATION	3	-0.351072671155435	Up	0.900315490580269	0.985861413096995
GO_NUCLEAR_CHROMOSOME_SEGREGATION	3	-0.351072671155435	Up	0.900315490580269	0.985861413096995
GO_SISTER_CHROMATID_SEGREGATION	3	-0.351072671155435	Up	0.900315490580269	0.985861413096995
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	17	-0.0299284987368051	Up	0.902229447406552	0.985861413096995
GO_DNA_REPAIR	9	0.221545075277744	Up	0.904306828131566	0.985861413096995
GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	9	-0.0820593179192646	Up	0.904678919337854	0.985861413096995
GO_CELL_SUBSTRATE_ADHESION	5	0.418392703175134	Down	0.905316489567772	0.985861413096995
GO_CIRCULATORY_SYSTEM_DEVELOPMENT	5	0.182203386007964	Up	0.905412497743196	0.985861413096995
GO_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	8	0.0624458613531996	Down	0.905505498180984	0.985861413096995
GO_DOUBLE_STRAND_BREAK_REPAIR	4	0.631332700063317	Up	0.90576766076043	0.985861413096995
GO_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	24	0.0412765879238596	Up	0.906361872111113	0.985861413096995
GO_CELL_PROJECTION_ASSEMBLY	8	-0.0992662695851187	Up	0.907286969435607	0.985861413096995
GO_CATALYTIC_ACTIVITY_ACTING_ON_DNA	3	0.212028542273372	Up	0.908475379466541	0.985861413096995
GO_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING	3	-0.118196364329544	Down	0.911013091003449	0.985861413096995
GO_REGULATION_OF_TRANSPORT	18	-0.0301060185573583	Up	0.911430578539504	0.985861413096995
GO_PHOSPHATASE_ACTIVITY	3	-0.249693894100673	Up	0.913358472858814	0.985861413096995
GO_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	3	-0.249693894100673	Up	0.913358472858814	0.985861413096995
GO_SYNAPSE_PART	4	-0.128804515507251	Down	0.915448115415777	0.985861413096995
GO_REGULATION_OF_CHROMOSOME_ORGANIZATION	5	-0.179128041803662	Up	0.916876610255	0.985861413096995
GO_GENE_SILENCING_BY_RNA	7	0.0626536099574319	Up	0.917428981231017	0.985861413096995
GO_HELICASE_ACTIVITY	4	-0.13348146928727	Down	0.919379812578753	0.985861413096995
GO_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	4	0.226746314089253	Down	0.920889396713581	0.985861413096995
GO_ORGANELLE_LOCALIZATION	6	0.132282239323269	Up	0.922891385721026	0.985861413096995
GO_GLUTAMATERGIC_SYNAPSE	3	-0.0248254683056237	Up	0.923446384795045	0.985861413096995
GO_CELL_PROJECTION_MEMBRANE	3	-0.276271243771896	Up	0.923516382752789	0.985861413096995
GO_LEADING_EDGE_MEMBRANE	3	-0.276271243771896	Up	0.923516382752789	0.985861413096995
GO_ENZYME_REGULATOR_ACTIVITY	16	0.0269175690418983	Down	0.926965015271333	0.985861413096995
GO_POSITIVE_REGULATION_OF_ION_TRANSPORT	4	0.136441440568428	Down	0.927127327525363	0.985861413096995
GO_REGULATION_OF_CELL_SHAPE	3	-0.196052542578047	Down	0.928891724511411	0.985861413096995
GO_REGULATION_OF_CELL_CYCLE	19	0.0311195687339008	Down	0.928990191803033	0.985861413096995
GO_EARLY_ENDOSOME	5	-0.0289302081895149	Down	0.929755462755058	0.985861413096995
GO_CELL_SUBSTRATE_JUNCTION	5	0.162326387901957	Down	0.930155032239731	0.985861413096995
GO_SMALL_MOLECULE_CATABOLIC_PROCESS	3	0.211449442794315	Down	0.930335885232912	0.985861413096995
GO_REGULATION_OF_CELL_CYCLE_PROCESS	12	0.0309593211549951	Down	0.933568127212732	0.986392615231002
GO_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	7	-0.086097630216156	Up	0.93560922010345	0.986392615231002
GO_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	5	-0.175251412491124	Down	0.936769568413093	0.986392615231002
GO_METAL_ION_TRANSPORT	4	0.0552720277577356	Down	0.937448070770911	0.986392615231002
HALLMARK_G2M_CHECKPOINT	5	0.144945886928025	Up	0.938280524215169	0.986392615231002
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	3	-0.372357800232278	Down	0.93914955799542	0.986392615231002
GO_PROTEIN_HETERODIMERIZATION_ACTIVITY	6	0.0704017005563691	Down	0.939799094771123	0.986392615231002
GO_PROTEIN_DIMERIZATION_ACTIVITY	18	0.0205134177254569	Up	0.939907446007472	0.986392615231002
GO_CHROMATIN	3	-0.218101554396292	Up	0.94580925574826	0.988271493497643
GO_NUCLEAR_SPECK	10	0.0176602569626606	Up	0.947481356510472	0.988271493497643
GO_INOSITOL_LIPID_MEDIATED_SIGNALING	4	0.183722755091948	Down	0.948517685855823	0.988271493497643
GO_VIRAL_GENE_EXPRESSION	7	0.0800518783267077	Down	0.948900631843769	0.988271493497643
GO_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	17	0.00497293254896268	Up	0.94966039169548	0.988271493497643
GO_POSITIVE_REGULATION_OF_VIRAL_PROCESS	3	-0.123492705814286	Up	0.950785333399456	0.988271493497643
GO_POSITIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	3	-0.123492705814286	Up	0.950785333399456	0.988271493497643
GO_REGULATION_OF_VIRAL_TRANSCRIPTION	3	-0.123492705814286	Up	0.950785333399456	0.988271493497643
GO_MOLECULAR_FUNCTION_REGULATOR	21	0.0446336491041468	Up	0.952863436506518	0.989249629786003
GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	14	0.106196888941517	Down	0.954570108024046	0.989840278880715
GO_REGULATION_OF_ION_TRANSPORT	5	0.297951840680555	Up	0.957893383537246	0.991781790932421
GO_ISOMERASE_ACTIVITY	3	-0.426173005097719	Down	0.958729308655215	0.991781790932421
GO_RESPONSE_TO_ENDOGENOUS_STIMULUS	15	-0.049427216006921	Down	0.959862376971378	0.991781790932421
GO_CELL_CELL_JUNCTION	5	0.0281927836948761	Up	0.963448642506322	0.993354848326982
GO_RESPONSE_TO_NITROGEN_COMPOUND	5	-0.0459943855129467	Up	0.963668381595371	0.993354848326982
GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	12	-0.0663274671860121	Up	0.965179350191737	0.993734952268416
GO_PROTEIN_POLYMERIZATION	3	0.0230912262789745	Up	0.970232466568107	0.994671732760129
GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES	11	-0.0531474142947813	Down	0.970477525332307	0.994671732760129
GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	10	-0.0638643811318276	Down	0.971114036913865	0.994671732760129
GO_PROTEIN_TARGETING_TO_MEMBRANE	3	-0.261271977153434	Down	0.971307209485064	0.994671732760129
GO_RNA_BINDING	30	0.0401982995690258	Down	0.972884164600808	0.994671732760129
GO_GOLGI_VESICLE_TRANSPORT	4	0.0535441539045546	Down	0.974087069410258	0.994671732760129
GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	5	-0.117428712223732	Up	0.974092317599574	0.994671732760129
GO_MICROTUBULE_ORGANIZING_CENTER_PART	3	0.108112828371193	Down	0.977896943188418	0.99673375443884
GO_REGULATION_OF_PEPTIDE_SECRETION	3	-0.459338725002207	Down	0.978403018725022	0.99673375443884
GO_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	18	-0.00135910186226384	Down	0.983175307052472	0.998720959817959
GO_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	8	-0.0363979675224595	Down	0.984177872420099	0.998720959817959
GO_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	4	0.146786319907892	Up	0.987067110575141	0.998720959817959
GO_CATION_TRANSPORT	5	0.241820668891074	Up	0.987122275223723	0.998720959817959
GO_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	4	-0.2356722834703	Down	0.989863879399369	0.998720959817959
GO_CILIUM_ORGANIZATION	6	-0.158792603596036	Down	0.991802764480911	0.998720959817959
GO_REGULATION_OF_GROWTH	3	-0.275199736879757	Up	0.99305539837775	0.998720959817959
GO_LIPASE_ACTIVITY	3	-0.143046995910026	Down	0.994610727549456	0.998720959817959
GO_PHOSPHOLIPASE_ACTIVITY	3	-0.143046995910026	Down	0.994610727549456	0.998720959817959
GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	7	-0.0835648286348719	Down	0.996435076683742	0.998720959817959
GO_GAMETE_GENERATION	9	-0.0973436324970606	Down	0.997436272130468	0.998720959817959
GO_POSITIVE_REGULATION_OF_CELL_CYCLE	7	-0.0325059802967408	Down	0.997892137808238	0.998720959817959
GO_SPINDLE_ASSEMBLY	3	0.0243578499092303	Up	0.998275382421453	0.998720959817959
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	6	0.0459009455144228	Up	0.99845216339423	0.998720959817959
HALLMARK_ADIPOGENESIS	4	0.242547021920148	Down	0.998691665814181	0.998720959817959
GO_SYNAPSE	7	-0.00745119619927925	Up	0.998720959817959	0.998720959817959
